OverallStatus,Status,Hiretype,RecruiterGPN,Title,Age,Original State,PinCode,Source,Department,IT,Joining Center,Facility,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided,ExpectedJoiningDate,ActualJoiningDate,Target,dum_hiretype,dum_rec,dum_title,date,date1,dum_State,dum_Source,dum_Department,dum_Joining_Center,dum_Rank,dummy_IsRotationalShift,dum_Qual,joiningmonth
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,28.32054795,Uttar Pradesh,201305,CONSULTANCY,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,10-06-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,9,2,1,2,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M38015,0,37.0739726,Andhra Pradesh,500050,CONSULTANCY,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.23,0,1,0,1,0,29-04-2019,29-04-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,4,2,7,1,2,0,1,4
Joined,OfferAccepted,New Employee,XE020M42382,1,30.83561644,New Delhi,110018,CONSULTANCY,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.22,0,0,0,1,0,24-06-2019,24-06-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,6,2,1,2,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M38015,1,25.16438356,Karnataka,560029,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.56,0,0,0,1,0,22-04-2019,22-04-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M38015,1,26.22739726,Karnataka,560087,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,22-04-2019,22-04-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M36003,1,31.77260274,Karnataka,560072,EMPLOYEE REFERRAL,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.48,0,0,0,1,0,13-05-2019,13-05-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,1,1,8,1,1,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M38015,1,25.85479452,Karnataka,560037,PORTAL,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.3,0,0,0,1,0,22-04-2019,NA,0,1,1,NA,16-10-2019,16-10-2019 05:30,1,3,8,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M32824,0,31.28493151,Karnataka,560067,CONSULTANCY,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.03,0,0,0,1,0,22-04-2019,22-04-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,2,1,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M38015,0,26.76986301,Karnataka,560102,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.32,0,0,0,1,0,22-04-2019,22-04-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M38015,1,23.49589041,Karnataka,560016,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,22-04-2019,22-04-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M24041,1,28.18630137,Uttar Pradesh,201301,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,0,27.54794521,Orissa,769042,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,1,25.05205479,Tamil Nadu,600034,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,2,4,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,1,22.98356164,Maharashtra,400095,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,0,26.67123288,Maharashtra,400006,CAMPUS,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,1,1,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,2,1,2,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,0,26.01917808,New Delhi,110091,CAMPUS,PAS,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,0,0,1,1,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,6,4,2,2,2,0,1,5
Joined,OfferAccepted,New Employee,XE020M24041,1,26.9369863,Uttar Pradesh,250004,CAMPUS,PAS,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,0,0,1,1,1,0,1,0,06-05-2019,06-05-2019,1,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,2,2,2,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,35.35616438,Kerala,689699,CONSULTANCY,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,0.13,0,0,0,1,0,10-06-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,3,2,1,4,2,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,34.00273973,Kerala,682301,EMPLOYEE REFERRAL,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,42,FALSE,2,Post Grad,1,0,0.13,0,0,0,1,0,10-06-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,3,1,1,4,2,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,32.41369863,Kerala,686661,CONSULTANCY,GCR,0,Kochi,KOC Carnival4/All Entities/SEZ,44,FALSE,2,Post Grad,1,0,0.13,0,0,0,1,0,10-06-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,3,2,1,4,1,0,1,6
Joined,OfferAccepted,New Employee,XE020M63277,0,28.52876712,Karnataka,560102,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.25,0,0,0,1,0,22-04-2019,22-04-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,4
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,24.43013699,Andhra Pradesh,509325,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.26,0,0,0,1,0,24-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,4,2,4,1,1,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,26.22739726,Karnataka,560068,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.28,0,0,0,1,0,17-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M63277,0,29.23287671,Karnataka,560037,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,13-05-2019,13-05-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M63277,1,26.61369863,Karnataka,560035,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.3,0,0,0,1,0,24-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,1,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,28.9260274,Karnataka,560067,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.32,0,0,0,1,0,03-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M63277,0,32.19726027,Karnataka,560043,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.29,0,0,0,1,0,10-06-2019,10-06-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,25.7369863,Karnataka,560028,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.29,0,0,0,1,0,24-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,1,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M63277,1,27.06575342,Karnataka,560093,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.2,0,0,0,1,0,27-05-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,1,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,27.84931507,Karnataka,560068,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.3,0,0,0,1,0,24-06-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M38015,0,25.39452055,Tamil Nadu,600128,CONSULTANCY,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.37,0,1,0,1,0,17-06-2019,NA,0,1,1,NA,16-10-2019,16-10-2019 05:30,2,2,7,1,1,0,1,6
Joined,OfferAccepted,New Employee,XE020M42382,0,41.43013699,Haryana,110043,PORTAL,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,22-04-2019,22-04-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,7,3,1,2,2,0,1,4
Joined,OfferAccepted,New Employee,XE020M63277,0,32.4109589,Karnataka,560092,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,03-06-2019,03-06-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,6
OfferDeclined,OfferDeclined,Re hire,XE020M38015,1,25.10136986,Karnataka,560004,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.06,0,0,0,1,0,20-05-2019,NA,0,2,1,NA,16-10-2019,16-10-2019 05:30,1,1,5,1,1,0,1,5
Joined,OfferAccepted,Re hire,XE020M42382,0,29.8739726,Tamil Nadu,600042,PORTAL,PAS,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,13-05-2019,13-05-2019,1,2,2,NA,16-10-2019,16-10-2019 05:30,2,3,2,3,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M42382,1,22.01917808,Tamil Nadu,600024,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,20-05-2019,20-05-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M42382,0,25.38082192,Tamil Nadu,600003,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,29-04-2019,29-04-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M42382,0,23.16712329,Tamil Nadu,600063,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,29-04-2019,29-04-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,4
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,27.95890411,Tamil Nadu,600088,EMPLOYEE REFERRAL,PAS,0,Chennai,CHN DLF/ EYGDS/SEZ-SFT,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,29-04-2019,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,2,1,2,3,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M32654,0,37.72054795,West Bengal,700029,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,1,Post Grad,1,0,1,0,1,0,1,0,29-04-2019,29-04-2019,1,1,9,NA,16-10-2019,16-10-2019 05:30,5,1,2,1,2,0,1,4
Joined,OfferAccepted,New Employee,XE020M63277,1,27.78356164,West Bengal,700159,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.25,0,1,0,1,0,17-06-2019,17-06-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,5,2,4,1,1,0,1,6
Joined,OfferAccepted,Re hire,XE020M42382,0,30.67671233,West Bengal,712103,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.22,0,1,0,1,0,29-04-2019,29-04-2019,1,2,2,NA,16-10-2019,16-10-2019 05:30,5,3,1,1,2,0,1,4
OfferDeclined,OfferDeclined,New Employee,XE020M63277,0,32.15068493,Karnataka,560037,CONSULTANCY,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,22-04-2019,NA,0,1,8,NA,16-10-2019,16-10-2019 05:30,1,2,4,1,2,0,1,4
Joined,OfferAccepted,Re hire,XE020M63244,1,35.30684932,Karnataka,560043,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.13,0,0,0,1,0,22-04-2019,22-04-2019,1,2,14,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,4
Joined,OfferAccepted,New Employee,XE020M32824,0,23.27671233,Karnataka,560025,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,06-05-2019,06-05-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M63277,0,28.70136986,Karnataka,560037,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.21,0,0,0,1,0,24-06-2019,24-06-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,2,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M32654,0,22.4739726,Kerala,689594,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,06-05-2019,NA,0,1,9,NA,16-10-2019,16-10-2019 05:30,3,1,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M38015,1,23.38630137,Karnataka,560085,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,06-05-2019,06-05-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M32824,1,34.33424658,Karnataka,560061,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.24,0,0,0,1,0,24-06-2019,24-06-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,6
OfferDeclined,OfferDeclined,New Employee,XE020M38015,1,25.36986301,Andhra Pradesh,500008,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.32,0,1,0,1,0,24-06-2019,NA,0,1,1,NA,16-10-2019,16-10-2019 05:30,4,1,5,1,1,0,1,6
Joined,OfferAccepted,Re hire,XE020M38015,0,31.39452055,Karnataka,560079,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.21,0,0,0,1,0,06-05-2019,06-05-2019,1,2,1,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M63277,1,26.71232877,Tamil Nadu,600096,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.27,0,1,0,1,0,24-06-2019,24-06-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,2,1,4,1,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M42382,0,30.34520548,New Delhi,110096,CONSULTANCY,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,27-05-2019,27-05-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,6,2,1,2,2,0,1,5
Joined,OfferAccepted,Transfer,XE020M32824,0,40.39452055,Karnataka,560043,GDS LEAP,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0,0,0,0,0,0,01-05-2019,NA,1,3,3,NA,16-10-2019,16-10-2019 05:30,1,5,1,1,2,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M32824,1,25.31506849,Karnataka,560050,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.26,0,0,0,1,0,24-06-2019,NA,0,1,3,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,6
Joined,OfferAccepted,New Employee,XE020M32824,1,23.75068493,Karnataka,560068,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,13-05-2019,13-05-2019,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M17867,0,27.75342466,Karnataka,560062,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.28,0,0,0,1,0,13-05-2019,NA,0,1,12,NA,16-10-2019,16-10-2019 05:30,1,2,2,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M63244,1,21.82191781,Karnataka,560016,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.42,0,0,0,1,0,13-05-2019,13-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,5
OfferDeclined,OfferDeclined,New Employee,XE020M32824,1,25.14246575,Karnataka,560037,ALTERNATE SOURCE,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.32,0,0,0,1,0,13-05-2019,NA,0,1,3,NA,16-10-2019,16-10-2019 05:30,1,5,1,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M42382,0,28.33150685,Tamil Nadu,600113,EMPLOYEE REFERRAL,Indirect,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,1,0,1,0,1,0,24-06-2019,24-06-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,2,1,5,3,2,0,1,6
Joined,OfferAccepted,New Employee,XE020M17867,1,24.05753425,Karnataka,560030,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.17,0,0,0,1,0,10-06-2019,10-06-2019,1,1,12,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,1,6
Joined,OfferAccepted,New Employee,XE020M63277,0,34.35890411,Kerala,682032,EMPLOYEE REFERRAL,Tax - TTT,1,Kochi,KOC Carnival/EYGDS/SEZ-SFT,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,20-05-2019,20-05-2019,1,1,8,NA,16-10-2019,16-10-2019 05:30,3,1,4,4,2,0,1,5
Joined,OfferAccepted,New Employee,XE020M24506,1,21.45205479,Karnataka,560090,CWR TO FTE CONVERSION,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,13-05-2019,13-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,5,1,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M24506,0,21.0739726,Karnataka,560043,CAMPUS,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,13-05-2019,13-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,4,1,1,1,0,2,5
OfferDeclined,OfferDeclined,New Employee,XE020M36003,1,21.48493151,Karnataka,560030,CAMPUS,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,20-05-2019,NA,0,1,6,NA,16-10-2019,16-10-2019 05:30,1,4,1,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M36003,0,21.27671233,Karnataka,560005,CAMPUS,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,20-05-2019,20-05-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,1,4,1,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M36003,0,21.07671233,Karnataka,560016,CAMPUS,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,20-05-2019,20-05-2019,1,1,6,NA,16-10-2019,16-10-2019 05:30,1,4,1,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M24506,1,23.17260274,Karnataka,560032,CAMPUS,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,4,5,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M24506,1,23.00273973,Karnataka,560084,CAMPUS,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,4,5,1,1,0,1,5
Joined,OfferAccepted,New Employee,XE020M38015,1,27.46849315,Karnataka,560085,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,5,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M38015,1,21.77534247,Karnataka,560029,EMPLOYEE REFERRAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,6,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M63244,0,23.95616438,Tamil Nadu,643215,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,2,1,2,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M63244,0,22.31506849,Karnataka,560079,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,27-05-2019,27-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M17867,0,24.04109589,West Bengal,700040,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,1,0,1,0,20-05-2019,20-05-2019,1,1,12,NA,16-10-2019,16-10-2019 05:30,5,3,2,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M17867,1,21.73424658,Karnataka,560039,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,1,0,0,0,1,0,20-05-2019,20-05-2019,1,1,12,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,2,5
Joined,OfferAccepted,New Employee,XE020M63244,1,23.07671233,Karnataka,560016,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,0.34,0,0,0,1,0,27-05-2019,27-05-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,2,5
Joined,OfferAccepted,Re hire,XE020M63244,1,25.9260274,Karnataka,560040,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,1,0,0.07,0,0,0,1,0,03-06-2019,03-06-2019,1,2,14,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,2,6
Joined,OfferAccepted,New Employee,XE020M63244,1,34.14246575,Karnataka,560102,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,MBA,0,0,0.23,0,0,0,1,0,03-06-2019,03-06-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,3,2,1,1,0,3,6
Joined,OfferAccepted,New Employee,XE020M63244,1,25.49315068,Karnataka,560006,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Grad,0,0,0.25,0,0,0,1,0,03-06-2019,03-06-2019,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,1,2,1,1,0,2,6
