"","OfferId","OverallStatus","Status","Hiretype","RecruiterGPN","Title","Age","Original State","PinCode","Source","Department","IT","Joining Center","Facility","Rank","IsRotationalShift","NoticePeriod","Qualification1","Big four","DAndI","hike%","JoiningBonus","GoodsTransportationTravelEligibility","Stipend","Experienced","IsNoticePeriodReimbursementProvided","ExpectedJoiningDate","ActualJoiningDate","Target","dum_hiretype","dum_rec","dum_title","date","date1","dum_State","dum_Source","dum_Department","dum_Joining_Center","dum_Rank","dummy_IsRotationalShift","dum_Qual","joiningmonth"
"583",31107,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,31.62465753,"Karnataka",560043,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.24,0,0,0,1,"0",2019-01-14,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,2,3,1,2,0,1,1
"584",28379,"Joined","OfferAccepted","New Employee","XE020M38015",0,33.26027397,"Karnataka",560038,"EMPLOYEE REFERRAL","Tax Experience Management Team",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.22,0,0,0,1,"0",2018-09-17,2018-09-17,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,2,0,1,9
"585",41032,"Joined","OfferAccepted","New Employee","XE020M32824",1,28.68219178,"Karnataka",560016,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.22,0,0,0,1,"0",2019-04-29,2019-04-29,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"586",40503,"Joined","OfferAccepted","New Employee","XE020M32824",1,26.68219178,"Karnataka",560017,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-04-15,2019-04-15,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,4
"587",26819,"Joined","OfferAccepted","New Employee","XE020M39949",1,24.35890411,"Karnataka",583101,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"MBA",0,0,1,0,0,0,1,"0",2018-07-02,2018-07-02,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,3,7
"588",28455,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,32.15342466,"West Bengal",713201,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.32,0,1,0,1,"0",2018-11-19,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,5,1,3,1,2,0,1,11
"589",41476,"Joined","OfferAccepted","New Employee","XE020M63244",1,29.27123288,"Karnataka",560075,"EMPLOYEE REFERRAL","Tax Experience Management Team",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.25,0,0,0,1,"0",2019-05-06,2019-05-06,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,1,0,1,5
"590",41421,"Joined","OfferAccepted","New Employee","XE020M32824",0,41.7890411,"Karnataka",560043,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",32,FALSE,2,"Post Grad",0,0,0.19,0,0,0,1,"0",2019-06-10,2019-06-10,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,4,0,1,6
"591",40704,"Joined","OfferAccepted","New Employee","XE020M38015",0,23.68493151,"Karnataka",560037,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.17,0,0,0,1,"0",2019-04-22,2019-04-22,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,2,1,1,0,1,4
"592",41719,"Joined","OfferAccepted","New Employee","XE020M63277",0,36.4739726,"Karnataka",560066,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",32,FALSE,2,"Grad",0,0,0.18,0,0,0,1,"0",2019-05-06,2019-05-06,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,4,0,2,5
"593",43111,"Joined","OfferAccepted","New Employee","XE020M24041",0,23.34520548,"Karnataka",575002,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-06-17,2019-06-17,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,2,1,1,0,1,6
"594",40860,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,28.87945205,"Kerala",673303,"EMPLOYEE REFERRAL","GCR",0,"Kochi","KOC Carnival4/All Entities/SEZ",44,FALSE,2,"Post Grad",1,0,0.13,0,0,0,1,"0",2019-06-10,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,1,1,4,1,0,1,6
"595",27352,"Joined","OfferAccepted","New Employee","XE020M32824",0,28.6739726,"Karnataka",560085,"WALK-IN","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"MBA",0,0,0.32,0,0,0,1,"0",2018-07-30,2018-07-30,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,5,1,1,1,0,3,7
"596",32580,"Joined","OfferAccepted","New Employee","XE020M51545",0,25.58082192,"Karnataka",560048,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-12-03,2018-12-03,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,12
"597",35163,"Joined","OfferAccepted","New Employee","XE020M38015",0,25.89041096,"Haryana",226025,"PORTAL","GCR",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,7,3,1,2,1,0,1,1
"598",40792,"Joined","OfferAccepted","New Employee","XE020M24041",0,28.99452055,"Gujarat",390023,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-05-06,2019-05-06,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,9,4,2,1,1,0,1,5
"599",37913,"Joined","OfferAccepted","New Employee","XE020M22317",1,31.08767123,"Maharashtra",411014,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.23,0,1,0,1,"0",2019-05-20,2019-05-20,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,9,3,4,1,2,0,1,5
"600",26821,"Joined","OfferAccepted","New Employee","XE020M39949",0,25.22191781,"Karnataka",560008,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.37,0,0,0,1,"0",2018-07-02,2018-07-02,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,2,7
"601",27671,"Joined","OfferAccepted","New Employee","XE020M38015",1,22.13150685,"Karnataka",560055,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-07-30,2018-07-30,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,2,7
"602",35231,"Joined","OfferAccepted","New Employee","XE020M42382",1,31.37260274,"Kerala",600014,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.36,0,0,0,1,"0",2019-01-21,2019-01-21,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,1,2,3,2,0,1,1
"603",29226,"Joined","OfferAccepted","New Employee","XE020M32824",1,22.34246575,"Karnataka",560070,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-09-17,2018-09-17,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,9
"604",26390,"Joined","OfferAccepted","New Employee","XE020M36003",1,22.05753425,"Tamil Nadu",643206,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,2,4,2,1,1,0,2,10
"605",37372,"Joined","OfferAccepted","New Employee","XE020M36003",1,24.42739726,"Karnataka",560067,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-18,2019-02-18,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,2
"606",37730,"Joined","OfferAccepted","New Employee","XE020M17867",1,23.07945205,"Maharashtra",580023,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-02-11,2019-02-11,1,1,12,NA,2019-10-16,2019-10-16 05:30:00,9,3,2,1,1,0,1,2
"607",37722,"Joined","OfferAccepted","New Employee","XE020M22317",0,29.50136986,"Karnataka",560043,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.35,0,0,0,1,"0",2019-03-18,2019-03-18,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,1,3
"608",30711,"Joined","OfferAccepted","New Employee","XE020M39949",0,24.85479452,"Karnataka",560073,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-10-29,2018-10-29,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,1,10
"609",31341,"OfferDeclined","OfferDeclined","New Employee","XE020M00201",0,32.28767123,"Andhra Pradesh",500053,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",32,FALSE,2,"Post Grad",1,0,0.28,0,1,0,1,"0",2019-01-14,NA,0,1,14,NA,2019-10-16,2019-10-16 05:30:00,4,1,3,1,4,0,1,1
"610",26449,"Joined","OfferAccepted","New Employee","XE020M36003",1,23.56986301,"Karnataka",560077,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-07-09,2018-07-09,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,4,2,1,1,0,2,7
"611",29539,"OfferDeclined","OfferDeclined","New Employee","XE020M51545",1,25.62465753,"Karnataka",560062,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.32,0,0,0,1,"0",2018-11-19,NA,0,1,7,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,2,0,1,11
"612",42147,"Joined","OfferAccepted","Re hire","XE020M17867",0,28.94794521,"Karnataka",560016,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.17,0,0,0,1,"0",2019-06-10,2019-06-10,1,2,12,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,6
"613",35028,"Joined","OfferAccepted","New Employee","XE020M32824",1,23.97534247,"Karnataka",560036,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.3,0,0,0,1,"0",2019-02-25,2019-02-25,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,2
"614",26303,"Joined","OfferAccepted","Re hire","XE020M36003",1,24.41369863,"Karnataka",560017,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-07-02,2018-07-02,1,2,6,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,1,0,2,7
"615",40714,"Joined","OfferAccepted","New Employee","XE020M42382",1,39.95342466,"New Delhi",110017,"PORTAL","Indirect",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",32,FALSE,2,"Post Grad",0,0,0.3,1,0,0,1,"0",2019-06-10,2019-06-10,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,6,3,5,2,4,0,1,6
"616",27301,"Joined","OfferAccepted","New Employee","XE021306642",1,39.10136986,"Andhra Pradesh",500084,"CONSULTANCY","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"MBA",1,0,0.18,0,1,0,1,"0",2018-09-17,2018-09-17,1,1,11,NA,2019-10-16,2019-10-16 05:30:00,4,2,3,4,2,0,3,9
"617",39393,"Joined","OfferAccepted","New Employee","XE020M42382",0,27.96712329,"Andhra Pradesh",500081,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.18,0,1,0,1,"0",2019-05-27,2019-05-27,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,4,2,1,1,2,0,1,5
"618",41437,"Joined","OfferAccepted","New Employee","XE020M38015",1,22.23287671,"Karnataka",560040,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-05-06,2019-05-06,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,5
"619",22542,"Joined","OfferAccepted","New Employee","XE020M39949",0,33.12328767,"Karnataka",560027,"PORTAL","Tax - TTT",1,"Bangalore","BLR Garnet/EYLLP/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.19,0,0,0,1,"0",2018-07-09,2018-07-09,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,7
"620",35110,"Joined","OfferAccepted","New Employee","XE020M42382",1,35.86849315,"Karnataka",560078,"CONSULTANCY","GCR",0,"Bangalore","BLR BMP/All Entities/NON-SEZ",32,FALSE,2,"Post Grad",0,0,0.36,0,0,0,1,"0",2019-03-25,2019-03-25,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,2,1,1,4,0,1,3
"621",35309,"Joined","OfferAccepted","New Employee","XE020M38015",0,23.18630137,"Karnataka",530092,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.08,0,0,0,1,"0",2019-02-04,2019-02-04,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,2
"622",28668,"Joined","OfferAccepted","New Employee","XE020M24041",1,28.57534247,"Karnataka",560094,"CAMPUS","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2018-09-10,2018-09-10,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,4,1,3,0,1,9
"623",40565,"Joined","OfferAccepted","New Employee","XE020M63277",0,36.48493151,"Andhra Pradesh",521321,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.26,0,0,0,1,"0",2019-04-15,2019-04-15,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,4,1,4,1,2,0,1,4
"624",32188,"Joined","OfferAccepted","New Employee","XE020M38015",1,26.28767123,"Karnataka",563114,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.41,0,0,0,1,"0",2018-12-10,2018-12-10,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,12
"625",39398,"Joined","OfferAccepted","New Employee","XE020M38015",0,21.70684932,"Karnataka",560079,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-04-01,2019-04-01,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"626",30297,"Joined","OfferAccepted","Re hire","XE020M42382",0,24.72054795,"Uttarakhand",248001,"WALK-IN","PAS",0,"Bangalore","BLR RMZ/All Entities/NON-SEZ",4,FALSE,2,"Post Grad",1,0,1,0,0,1,1,"0",2018-10-08,2018-10-08,1,2,2,NA,2019-10-16,2019-10-16 05:30:00,9,5,2,1,3,0,1,10
"627",38278,"OfferDeclined","OfferDeclined","Re hire","XE020M42382",1,30.88219178,"Karnataka",560043,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.24,0,0,0,1,"0",2019-04-22,NA,0,2,2,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,2,0,1,4
"628",29385,"OfferDeclined","OfferDeclined","New Employee","XE020M39949",1,29.45753425,"Karnataka",560102,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.25,0,0,0,1,"0",2018-12-10,NA,0,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,12
"629",42220,"Joined","OfferAccepted","New Employee","XE020M38015",0,30.71506849,"Karnataka",560070,"CONSULTANCY","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.26,0,0,0,1,"0",2019-06-24,2019-06-24,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,6,1,2,0,2,6
"630",30156,"Joined","OfferAccepted","Transfer","XE020M39949",0,39.12054795,"Kerala",682030,"GDS LEAP","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.09,0,0,0,1,"0",2018-10-01,2018-10-01,1,3,4,NA,2019-10-16,2019-10-16 05:30:00,3,5,4,1,2,0,1,10
"631",40277,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",1,26.24657534,"West Bengal",700156,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.24,0,1,0,1,"0",2019-05-20,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,5,1,2,1,2,0,1,5
"632",28436,"Joined","OfferAccepted","New Employee","XE020M42382",0,29.26575342,"West Bengal",700084,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.31,0,1,0,1,"0",2018-11-12,2018-11-12,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,5,2,3,1,2,0,1,11
"633",39892,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",0,25.83561644,"Karnataka",560079,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.35,0,0,0,1,"0",2019-04-01,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,4
"634",29783,"Joined","OfferAccepted","New Employee","XE020M42382",1,28.37260274,"Karnataka",560104,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.42,0,0,0,1,"0",2018-11-26,2018-11-26,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,2,3,1,2,0,1,11
"635",29356,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",0,30.01369863,"Karnataka",560010,"PORTAL","Tax ACR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.3,0,0,0,1,"0",2018-11-05,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,8,1,2,0,1,11
"636",33870,"OfferDeclined","OfferDeclined","New Employee","XE020M22317",1,25.85753425,"West Bengal",700064,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.29,0,1,0,1,"0",2019-03-04,NA,0,1,10,NA,2019-10-16,2019-10-16 05:30:00,5,1,2,1,1,0,1,3
"637",32770,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",1,25.18356164,"Karnataka",577425,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.27,0,0,0,1,"0",2019-01-21,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"638",37996,"Joined","OfferAccepted","New Employee","XE021305129",1,22.06849315,"Kerala",680012,"PORTAL","MENA",0,"Kochi","KOC Carnival2/All Entities/SEZ",4,TRUE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-02-18,2019-02-18,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,3,3,8,4,3,0,1,2
"639",31192,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,30.35068493,"Karnataka",560093,"EMPLOYEE REFERRAL","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.27,0,0,0,1,"0",2018-12-24,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,1,3,1,2,0,1,12
"640",26263,"Joined","OfferAccepted","New Employee","XE020M38015",0,26.92876712,"Karnataka",560077,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.33,0,0,0,1,"0",2018-08-13,2018-08-13,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,8
"641",22957,"Joined","OfferAccepted","New Employee","XE020M39949",0,28.89041096,"Karnataka",560024,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.31,0,0,0,1,"0",2018-08-13,2018-08-13,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,2,8
"642",37737,"Joined","OfferAccepted","New Employee","XE020M36003",0,26.04383562,"Karnataka",560099,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-25,2019-02-25,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,3,5,1,1,0,1,2
"643",40853,"Joined","OfferAccepted","New Employee","XE020M32824",1,33.33972603,"Karnataka",560016,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.19,0,0,0,1,"0",2019-04-22,2019-04-22,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,2,1,1,2,0,1,4
"644",27801,"Joined","OfferAccepted","New Employee","XE020M32654",1,33.92876712,"Kerala",682025,"EMPLOYEE REFERRAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"Post Grad",0,0,0.29,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,9,NA,2019-10-16,2019-10-16 05:30:00,3,1,3,4,2,0,1,10
"645",42093,"OfferDeclined","OfferDeclined","New Employee","XE020M63244",1,25.09041096,"Karnataka",560026,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.28,0,0,0,1,"0",2019-05-27,NA,0,1,14,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,2,5
"646",37753,"Joined","OfferAccepted","New Employee","XE020M36003",1,25.0739726,"Karnataka",560091,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.38,0,0,0,1,"0",2019-02-11,2019-02-11,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"647",29771,"Joined","OfferAccepted","New Employee","XE020M42382",1,27.73150685,"Maharashtra",411028,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.33,0,1,0,1,"0",2018-11-19,2018-11-19,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,9,2,3,1,2,0,1,11
"648",27737,"Joined","OfferAccepted","Transfer","XE020M39949",0,26.46027397,"Karnataka",560080,"CWR TO FTE CONVERSION","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"MBA",1,0,0.21,0,0,0,1,"0",2018-07-26,2018-07-26,1,3,4,NA,2019-10-16,2019-10-16 05:30:00,1,5,2,1,1,0,3,7
"649",34901,"Joined","OfferAccepted","New Employee","XE020M38015",0,24.91780822,"Karnataka",560043,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,1
"650",26307,"Joined","OfferAccepted","Re hire","XE020M36003",0,22.88493151,"Tamil Nadu",600128,"CAMPUS","GCR",0,"Chennai","CHN DLF/EYLLP/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-07-02,2018-07-02,1,2,6,NA,2019-10-16,2019-10-16 05:30:00,2,4,1,3,1,0,2,7
"651",39833,"Joined","OfferAccepted","New Employee","XE020M24041",0,24.55342466,"Jharkhand",835217,"CAMPUS","PAS",0,"Bangalore","BLR RMZ/All Entities/NON-SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-04-01,2019-04-01,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,9,4,2,1,3,0,1,4
"652",41669,"OfferDeclined","OfferDeclined","New Employee","XE020M32824",1,23.90684932,"Karnataka",560013,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.32,0,0,0,1,"0",2019-05-13,NA,0,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,5
"653",31937,"Joined","OfferAccepted","Re hire","XE021305129",0,24.55068493,"Kerala",673637,"EMPLOYEE REFERRAL","MENA",0,"Kochi","KOC Carnival2/All Entities/SEZ",44,TRUE,2,"Post Grad",0,0,0.16,0,0,0,1,"0",2018-12-10,2018-12-10,1,2,14,NA,2019-10-16,2019-10-16 05:30:00,3,1,8,4,1,0,1,12
"654",28523,"Joined","OfferAccepted","Re hire","XE020M32824",0,25.5369863,"Karnataka",560090,"WALK-IN","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.31,0,0,0,1,"0",2018-09-03,2018-09-03,1,2,3,NA,2019-10-16,2019-10-16 05:30:00,1,5,1,1,2,0,1,9
"655",28309,"Joined","OfferAccepted","New Employee","XE020M32824",1,24.32876712,"Karnataka",560036,"WALK-IN","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-08-27,2018-08-27,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,5,1,1,1,0,1,8
